cod_nat_pprm;lib_pprm;lib_bassin_risques;num_risque;lib_risque;cod_commune;lib_commune;lib_commentaire;dat_program_deb;dat_program_fin;dat_montage_deb;dat_montage_fin;dat_prescription;dat_deprescription;dat_concertation_deb;dat_concertation_fin;dat_consultation_deb;dat_consultation_fin;dat_mise_a_enquete_deb;dat_mise_a_enquete_fin;dat_approbation;dat_annulation;dat_annexion_plu;dat_modification;dat_proroga;dat_abrog;etat_revision;dat_maj
22DDTM20130001;"";Ancienne mine de Trémuson;288.0;Glissements ou mouvements de pente;22206;Plouagat;"";;;2008-08-11 00:00:00;;2008-08-11 00:00:00;;;;;;;;;;;;;;f;2014-03-26 00:00:00
22DDTM20130001;"";Ancienne mine de Trémuson;256.0;Effondrements localisés;22234;Plouvara;"";;;2008-08-11 00:00:00;;2008-08-11 00:00:00;;;;;;;;;;;;;;f;2014-03-26 00:00:00
22DDTM20130001;"";Ancienne mine de Trémuson;257.0;Affaissements progressifs;22234;Plouvara;"";;;2008-08-11 00:00:00;;2008-08-11 00:00:00;;;;;;;;;;;;;;f;2014-03-26 00:00:00
22DDTM20130001;"";Ancienne mine de Trémuson;288.0;Glissements ou mouvements de pente;22234;Plouvara;"";;;2008-08-11 00:00:00;;2008-08-11 00:00:00;;;;;;;;;;;;;;f;2014-03-26 00:00:00
22DDTM20130001;"";Ancienne mine de Trémuson;256.0;Effondrements localisés;22372;Trémuson;"";;;2008-08-11 00:00:00;;2008-08-11 00:00:00;;;;;;;;;;;;;;f;2014-03-26 00:00:00
22DDTM20130001;"";Ancienne mine de Trémuson;257.0;Affaissements progressifs;22372;Trémuson;"";;;2008-08-11 00:00:00;;2008-08-11 00:00:00;;;;;;;;;;;;;;f;2014-03-26 00:00:00
22DDTM20130001;"";Ancienne mine de Trémuson;288.0;Glissements ou mouvements de pente;22372;Trémuson;"";;;2008-08-11 00:00:00;;2008-08-11 00:00:00;;;;;;;;;;;;;;f;2014-03-26 00:00:00
23DDT20130001;"";"";256.0;Effondrements localisés;23105;Lavaveix-les-Mines;"";;;;;2000-11-14 00:00:00;;;;;;2011-04-11 00:00:00;2011-05-27 00:00:00;2012-05-11 00:00:00;;;;;;f;
23DDT20130001;"";"";259.0;Emissions en surface de gaz de mine;23105;Lavaveix-les-Mines;"";;;;;2000-11-14 00:00:00;;;;;;2011-04-11 00:00:00;2011-05-27 00:00:00;2012-05-11 00:00:00;;;;;;f;
23DDT20130001;"";"";293.0;Tassements;23105;Lavaveix-les-Mines;"";;;;;2000-11-14 00:00:00;;;;;;2011-04-11 00:00:00;2011-05-27 00:00:00;2012-05-11 00:00:00;;;;;;f;
23DDT20130001;"";"";256.0;Effondrements localisés;23138;Moutier-d'Ahun;"";;;;;2000-11-14 00:00:00;;;;;;2011-04-11 00:00:00;2011-05-27 00:00:00;2012-05-11 00:00:00;;;;;;f;
23DDT20130001;"";"";259.0;Emissions en surface de gaz de mine;23138;Moutier-d'Ahun;"";;;;;2000-11-14 00:00:00;;;;;;2011-04-11 00:00:00;2011-05-27 00:00:00;2012-05-11 00:00:00;;;;;;f;
23DDT20130001;"";"";293.0;Tassements;23138;Moutier-d'Ahun;"";;;;;2000-11-14 00:00:00;;;;;;2011-04-11 00:00:00;2011-05-27 00:00:00;2012-05-11 00:00:00;;;;;;f;
23DDT20130001;"";"";256.0;Effondrements localisés;23214;Saint-Martial-le-Mont;"";;;;;2000-11-14 00:00:00;;;;;;2011-04-11 00:00:00;2011-05-27 00:00:00;2012-05-11 00:00:00;;;;;;f;
23DDT20130001;"";"";259.0;Emissions en surface de gaz de mine;23214;Saint-Martial-le-Mont;"";;;;;2000-11-14 00:00:00;;;;;;2011-04-11 00:00:00;2011-05-27 00:00:00;2012-05-11 00:00:00;;;;;;f;
23DDT20130001;"";"";293.0;Tassements;23214;Saint-Martial-le-Mont;"";;;;;2000-11-14 00:00:00;;;;;;2011-04-11 00:00:00;2011-05-27 00:00:00;2012-05-11 00:00:00;;;;;;f;
23DDT20130001;"";"";256.0;Effondrements localisés;23220;Saint-Médard-la-Rochette;"";;;;;2000-11-14 00:00:00;;;;;;2011-04-11 00:00:00;2011-05-27 00:00:00;2012-05-11 00:00:00;;;;;;f;
23DDT20130001;"";"";259.0;Emissions en surface de gaz de mine;23220;Saint-Médard-la-Rochette;"";;;;;2000-11-14 00:00:00;;;;;;2011-04-11 00:00:00;2011-05-27 00:00:00;2012-05-11 00:00:00;;;;;;f;
23DDT20130001;"";"";293.0;Tassements;23220;Saint-Médard-la-Rochette;"";;;;;2000-11-14 00:00:00;;;;;;2011-04-11 00:00:00;2011-05-27 00:00:00;2012-05-11 00:00:00;;;;;;f;
23DDT20130001;"";"";256.0;Effondrements localisés;23229;Saint-Pardoux-les-Cards;"";;;;;2000-11-14 00:00:00;;;;;;2011-04-11 00:00:00;2011-05-27 00:00:00;2012-05-11 00:00:00;;;;;;f;
23DDT20130001;"";"";259.0;Emissions en surface de gaz de mine;23229;Saint-Pardoux-les-Cards;"";;;;;2000-11-14 00:00:00;;;;;;2011-04-11 00:00:00;2011-05-27 00:00:00;2012-05-11 00:00:00;;;;;;f;
23DDT20130001;"";"";293.0;Tassements;23229;Saint-Pardoux-les-Cards;"";;;;;2000-11-14 00:00:00;;;;;;2011-04-11 00:00:00;2011-05-27 00:00:00;2012-05-11 00:00:00;;;;;;f;
38DDT20180001;"";"";252.0;Effondrements généralisés;38265;La Motte-d'Aveillans;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";256.0;Effondrements localisés;38265;La Motte-d'Aveillans;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";258.0;Inondations de terrain minier;38265;La Motte-d'Aveillans;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";259.0;Emissions en surface de gaz de mine;38265;La Motte-d'Aveillans;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";288.0;Glissements ou mouvements de pente;38265;La Motte-d'Aveillans;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";293.0;Tassements;38265;La Motte-d'Aveillans;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";296.0;Échauffement des terrains de dépôts;38265;La Motte-d'Aveillans;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";252.0;Effondrements généralisés;38266;La Motte-Saint-Martin;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";256.0;Effondrements localisés;38266;La Motte-Saint-Martin;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";258.0;Inondations de terrain minier;38266;La Motte-Saint-Martin;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";259.0;Emissions en surface de gaz de mine;38266;La Motte-Saint-Martin;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";288.0;Glissements ou mouvements de pente;38266;La Motte-Saint-Martin;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";293.0;Tassements;38266;La Motte-Saint-Martin;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";296.0;Échauffement des terrains de dépôts;38266;La Motte-Saint-Martin;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";252.0;Effondrements généralisés;38269;La Mure;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";256.0;Effondrements localisés;38269;La Mure;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";258.0;Inondations de terrain minier;38269;La Mure;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";259.0;Emissions en surface de gaz de mine;38269;La Mure;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";288.0;Glissements ou mouvements de pente;38269;La Mure;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";293.0;Tassements;38269;La Mure;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";296.0;Échauffement des terrains de dépôts;38269;La Mure;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";252.0;Effondrements généralisés;38280;Notre-Dame-de-Vaulx;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";256.0;Effondrements localisés;38280;Notre-Dame-de-Vaulx;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";258.0;Inondations de terrain minier;38280;Notre-Dame-de-Vaulx;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";259.0;Emissions en surface de gaz de mine;38280;Notre-Dame-de-Vaulx;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";288.0;Glissements ou mouvements de pente;38280;Notre-Dame-de-Vaulx;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";293.0;Tassements;38280;Notre-Dame-de-Vaulx;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";296.0;Échauffement des terrains de dépôts;38280;Notre-Dame-de-Vaulx;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";252.0;Effondrements généralisés;38304;Pierre-Châtel;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";256.0;Effondrements localisés;38304;Pierre-Châtel;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";258.0;Inondations de terrain minier;38304;Pierre-Châtel;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";259.0;Emissions en surface de gaz de mine;38304;Pierre-Châtel;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";288.0;Glissements ou mouvements de pente;38304;Pierre-Châtel;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";293.0;Tassements;38304;Pierre-Châtel;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";296.0;Échauffement des terrains de dépôts;38304;Pierre-Châtel;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";252.0;Effondrements généralisés;38326;Prunières;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";256.0;Effondrements localisés;38326;Prunières;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";258.0;Inondations de terrain minier;38326;Prunières;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";259.0;Emissions en surface de gaz de mine;38326;Prunières;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";288.0;Glissements ou mouvements de pente;38326;Prunières;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";293.0;Tassements;38326;Prunières;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";296.0;Échauffement des terrains de dépôts;38326;Prunières;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";252.0;Effondrements généralisés;38361;Saint-Arey;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";256.0;Effondrements localisés;38361;Saint-Arey;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";258.0;Inondations de terrain minier;38361;Saint-Arey;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";259.0;Emissions en surface de gaz de mine;38361;Saint-Arey;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";288.0;Glissements ou mouvements de pente;38361;Saint-Arey;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";293.0;Tassements;38361;Saint-Arey;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";296.0;Échauffement des terrains de dépôts;38361;Saint-Arey;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";252.0;Effondrements généralisés;38462;Saint-Théoffrey;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";256.0;Effondrements localisés;38462;Saint-Théoffrey;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";258.0;Inondations de terrain minier;38462;Saint-Théoffrey;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";259.0;Emissions en surface de gaz de mine;38462;Saint-Théoffrey;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";288.0;Glissements ou mouvements de pente;38462;Saint-Théoffrey;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20180001;"";"";293.0;Tassements;38462;Saint-Théoffrey;Application par anticipation à compter du 29/10/2018;;;;;2007-12-10 00:00:00;;;;;;2018-12-05 00:00:00;2019-01-19 00:00:00;;;;;;;f;2019-02-05 00:00:00
